subjectId,subjectCond,chapter,level,playCount,playTime,deaths,badgesEarned,anglesUnlocked,steps,badgeDecision
3111,no badges,3,3,2,32.0,1,0,1,0,NULL
3111,no badges,3,3,5,92.0,0,0,6,0,NULL
3111,no badges,3,3,4,54.0,1,0,1,0,NULL
3111,no badges,3,3,7,92.0,0,0,6,0,NULL
3111,no badges,3,3,6,55.0,0,0,3,0,NULL
3111,no badges,3,3,8,37.0,0,0,3,1,NULL
3111,no badges,3,2,1,34.0,0,0,4,8,NULL
3111,no badges,3,2,3,21.0,0,0,3,1,NULL
3111,no badges,3,2,2,8.0,1,0,0,0,NULL
3111,no badges,3,5,1,21.0,1,0,2,2,NULL
3111,no badges,3,5,2,NULL,0,0,0,0,NULL
3111,no badges,3,4,1,13.0,1,0,1,0,NULL
3111,no badges,3,4,3,39.0,0,0,3,1,NULL
3111,no badges,3,4,2,64.0,1,0,0,0,NULL
3111,no badges,2,1,1,12.0,0,0,1,1,NULL
3111,no badges,2,3,1,32.0,0,0,3,4,NULL
3111,no badges,2,2,1,23.0,0,0,2,2,NULL
3111,no badges,2,5,1,15.0,1,0,1,0,NULL
3111,no badges,2,5,2,58.0,0,0,5,6,NULL
3111,no badges,2,4,1,9.0,1,0,0,0,NULL
3111,no badges,2,4,2,37.0,0,0,4,2,NULL
3111,no badges,2,7,1,34.0,1,0,2,4,NULL
3111,no badges,2,7,3,97.0,1,0,9,8,NULL
3111,no badges,2,7,2,45.0,1,0,3,4,NULL
3111,no badges,2,7,5,52.0,0,0,7,2,NULL
3111,no badges,2,7,4,70.0,1,0,9,3,NULL
3111,no badges,2,6,1,40.0,0,0,4,7,NULL
3003,level badges,1,1,1,8.0,0,0,0,3,NULL
3003,level badges,1,3,1,12.0,0,0,0,2,NULL
3003,level badges,1,2,1,10.0,0,0,0,1,NULL
3003,level badges,1,5,1,49.0,0,0,2,3,NULL
3003,level badges,1,4,1,15.0,0,0,1,3,NULL
3003,level badges,1,7,1,30.0,0,0,3,1,NULL
3003,level badges,1,6,1,19.0,0,0,3,1,NULL
3003,level badges,1,9,1,25.0,0,0,3,1,NULL
3003,level badges,1,8,1,152.0,0,0,1,3,OPT-IN
3003,level badges,1,8,2,56.0,0,1,5,1,OPT-IN
3003,level badges,2,1,1,30.0,0,0,1,1,NULL
3003,level badges,2,3,1,16.0,0,0,3,2,NULL
3003,level badges,2,2,1,13.0,1,0,0,0,NULL
3003,level badges,2,2,3,33.0,1,0,2,1,NULL
3003,level badges,2,2,2,77.0,0,0,1,1,NULL
3003,level badges,2,2,5,51.0,0,0,2,0,NULL
3003,level badges,2,2,4,27.0,0,0,0,1,NULL
3003,level badges,2,2,6,22.0,0,0,2,5,NULL
3003,level badges,2,5,1,34.0,0,0,0,0,NULL
3003,level badges,2,5,3,51.0,0,0,8,9,NULL
3003,level badges,2,5,2,19.0,1,0,1,0,NULL
3003,level badges,2,4,1,5.0,1,0,0,0,OPT-IN
3003,level badges,2,4,3,7.0,1,0,0,0,OPT-OUT
3003,level badges,2,4,2,8.0,1,0,1,0,OPT-IN
3003,level badges,2,4,5,30.0,0,1,5,4,OPT-IN
3003,level badges,2,4,4,42.0,0,0,6,6,OPT-OUT
3003,level badges,2,7,1,63.0,1,0,4,2,OPT-IN
3003,level badges,2,7,3,11.0,0,0,0,4,OPT-OUT
3003,level badges,2,7,2,41.0,1,0,3,0,OPT-IN
3003,level badges,2,7,4,NULL,0,0,1,0,OPT-IN
3003,level badges,2,6,1,131.0,1,0,7,1,OPT-IN
3003,level badges,2,6,3,138.0,1,0,7,2,NULL
3003,level badges,2,6,2,31.0,0,1,7,4,OPT-IN
3003,level badges,2,6,5,19.0,0,0,4,5,NULL
3003,level badges,2,6,4,18.0,1,0,4,2,NULL
3002,level badges,1,1,1,10.0,0,0,0,2,NULL
3002,level badges,1,3,1,13.0,1,0,0,6,NULL
3002,level badges,1,3,2,14.0,0,0,0,3,NULL
3002,level badges,1,2,1,12.0,0,0,0,7,NULL
3002,level badges,1,5,1,17.0,1,0,2,4,NULL
3002,level badges,1,5,2,31.0,0,0,2,5,NULL
3002,level badges,1,4,1,14.0,0,0,2,3,NULL
3002,level badges,1,7,1,201.0,2,0,5,18,NULL
3002,level badges,1,7,3,21.0,1,0,2,0,NULL
3002,level badges,1,7,2,25.0,1,0,6,11,NULL
3002,level badges,1,7,5,26.0,1,0,2,0,NULL
3002,level badges,1,7,4,22.0,1,0,0,0,NULL
3002,level badges,1,7,7,25.0,0,0,3,2,NULL
3002,level badges,1,7,6,26.0,1,0,2,1,NULL
3002,level badges,1,6,1,9.0,2,0,1,1,NULL
3002,level badges,1,6,3,29.0,0,0,3,3,NULL
3002,level badges,1,6,2,10.0,1,0,2,2,NULL
3002,level badges,1,9,1,16.0,1,0,1,0,NULL
3002,level badges,1,9,2,NULL,0,0,1,0,NULL
3002,level badges,1,8,1,25.0,1,0,8,3,OPT-OUT
3002,level badges,1,8,3,56.0,1,0,3,2,OPT-OUT
3002,level badges,1,8,2,19.0,1,0,2,0,OPT-OUT
3223,level badges,1,1,1,19.0,0,0,0,1,NULL
3223,level badges,1,1,3,6.0,0,0,0,1,NULL
3223,level badges,1,1,2,7.0,0,0,0,1,NULL
3223,level badges,1,1,4,6.0,0,0,0,1,NULL
3223,level badges,1,3,1,19.0,0,0,0,2,NULL
3223,level badges,1,3,3,6.0,1,0,0,2,NULL
3223,level badges,1,3,2,8.0,0,0,0,7,NULL
3223,level badges,1,3,5,7.0,0,0,0,8,NULL
3223,level badges,1,3,4,7.0,0,0,0,5,NULL
3223,level badges,1,2,1,15.0,0,0,0,1,NULL
3223,level badges,1,2,3,7.0,0,0,0,10,NULL
3223,level badges,1,2,2,10.0,0,0,0,3,NULL
3223,level badges,1,2,4,7.0,0,0,0,4,NULL
3223,level badges,1,5,1,29.0,1,0,1,4,NULL
3223,level badges,1,5,3,19.0,0,0,2,3,NULL
3223,level badges,1,5,2,12.0,1,0,1,2,NULL
3223,level badges,1,5,5,12.0,1,0,1,2,NULL
3223,level badges,1,5,4,12.0,0,0,2,4,NULL
3223,level badges,1,5,7,16.0,0,0,2,6,NULL
3223,level badges,1,5,6,13.0,0,0,2,5,NULL
3223,level badges,1,4,1,16.0,0,0,1,2,NULL
3223,level badges,1,4,3,10.0,0,0,1,5,NULL
3223,level badges,1,4,2,8.0,0,0,1,3,NULL
3223,level badges,1,4,4,10.0,0,0,1,10,NULL
3223,level badges,1,7,1,25.0,1,0,2,3,NULL
3223,level badges,1,7,3,22.0,1,0,3,2,NULL
3223,level badges,1,7,2,9.0,1,0,0,1,NULL
3223,level badges,1,7,5,35.0,0,0,4,2,NULL
3223,level badges,1,7,4,18.0,1,0,3,3,NULL
3223,level badges,1,7,7,22.0,1,0,5,5,NULL
3223,level badges,1,7,6,28.0,1,0,4,3,NULL
3223,level badges,1,7,9,19.0,0,0,4,8,NULL
3223,level badges,1,7,8,14.0,1,0,3,1,NULL
3223,level badges,1,6,1,9.0,1,0,0,1,NULL
3223,level badges,1,6,3,10.0,1,0,1,1,NULL
3223,level badges,1,6,2,26.0,1,0,1,3,NULL
3223,level badges,1,6,5,13.0,1,0,2,0,NULL
3223,level badges,1,6,4,6.0,1,0,0,0,NULL
3223,level badges,1,6,7,12.0,1,0,1,0,NULL
3223,level badges,1,6,6,16.0,0,0,3,9,NULL
3223,level badges,1,6,9,17.0,0,0,3,9,NULL
3223,level badges,1,6,8,14.0,0,0,3,3,NULL
3223,level badges,1,9,1,28.0,0,0,4,5,NULL
3223,level badges,1,8,1,21.0,1,0,1,4,OPT-IN
3223,level badges,1,8,3,35.0,0,1,4,5,OPT-IN
3223,level badges,1,8,2,29.0,1,0,3,5,OPT-IN
3223,level badges,2,1,1,12.0,0,0,1,8,NULL
3223,level badges,2,1,3,8.0,0,0,1,5,NULL
3223,level badges,2,1,2,75.0,0,0,1,0,NULL
3223,level badges,2,3,1,20.0,1,0,2,0,NULL
3223,level badges,2,3,3,22.0,0,0,4,20,NULL
3223,level badges,2,3,2,22.0,0,0,3,10,NULL
3223,level badges,2,2,1,332.0,0,0,2,5,NULL
3223,level badges,2,2,3,11.0,1,0,1,0,NULL
3223,level badges,2,2,2,21.0,0,0,1,0,NULL
