subjectId,subjectCond,chapter,level,playCount,playTime,deaths,badgesEarned,anglesUnlocked,steps,badgeDecision
3105,no badges,1,3,2,32,0,0,0,7,NULL
3105,no badges,1,4,2,31,0,0,2,6,NULL
3105,no badges,1,5,3,100,1,0,5,10,NULL
3105,no badges,1,6,5,93,3,0,8,12,NULL
3105,no badges,1,7,5,162,3,0,14,23,NULL
3105,no badges,1,8,3,96,2,0,9,9,NULL
3105,no badges,1,9,4,70,3,0,5,7,NULL
3105,no badges,2,1,3,65,0,0,3,5,NULL
3105,no badges,2,2,12,598,9,0,16,40,NULL
3105,no badges,2,3,1,55,0,0,4,5,NULL
3105,no badges,2,4,1,41,0,0,7,4,NULL
3105,no badges,2,5,5,90,4,0,20,2,NULL
3106,level badges,1,1,6,41,0,0,0,6,NULL
3106,level badges,1,2,5,55,0,0,0,14,NULL
3106,level badges,1,3,5,44,0,0,0,17,NULL
3106,level badges,1,4,5,57,0,0,5,15,NULL
3106,level badges,1,5,9,170,4,0,16,20,NULL
3106,level badges,1,6,10,178,6,0,18,8,NULL
3106,level badges,1,7,7,272,4,0,21,15,NULL
3106,level badges,1,8,14,429,13,0,30,7,OPT-OUT
3106,level badges,1,9,2,79,1,0,8,5,NULL
3106,level badges,2,1,1,0,0,0,0,0,NULL
3107,no badges,1,1,1,16,0,0,0,2,NULL
3107,no badges,1,2,1,38,0,0,0,10,NULL
3107,no badges,1,3,1,20,0,0,0,6,NULL
3107,no badges,1,4,1,33,0,0,1,5,NULL
3107,no badges,1,5,2,48,1,0,2,4,NULL
3107,no badges,1,6,1,35,0,0,3,4,NULL
3107,no badges,1,7,2,85,1,0,5,10,NULL
3107,no badges,1,8,3,95,2,0,7,10,NULL
3107,no badges,1,9,1,46,0,0,5,4,NULL
3107,no badges,2,1,2,34,0,0,2,2,NULL
3107,no badges,2,2,7,318,4,0,12,28,NULL
3107,no badges,2,3,3,56,1,0,6,7,NULL
3107,no badges,2,4,3,73,1,0,7,6,NULL
3107,no badges,2,5,3,121,0,0,10,9,NULL
3107,no badges,2,6,7,127,6,0,15,6,NULL
3107,no badges,2,7,1,65,0,0,9,5,NULL
3107,no badges,3,1,1,12,0,0,1,1,NULL
3107,no badges,3,2,2,67,0,0,8,10,NULL
3107,no badges,3,3,6,256,4,0,18,7,NULL
3107,no badges,3,4,2,28,1,0,3,4,NULL
3107,no badges,3,5,1,57,0,0,5,7,NULL
3107,no badges,3,6,2,8,1,0,4,3,NULL
3108,level badges,1,1,3,37,0,0,0,3,NULL
3108,level badges,1,2,4,30,0,0,0,13,NULL
3108,level badges,1,3,4,35,1,0,0,12,NULL
3108,level badges,1,4,3,34,0,0,3,10,NULL
3108,level badges,1,5,7,115,4,0,10,15,NULL
3108,level badges,1,6,3,60,0,0,9,9,NULL
3108,level badges,1,7,8,213,7,0,26,9,NULL
3108,level badges,1,8,1,29,0,0,3,2,OPT-OUT
3108,level badges,1,9,1,21,0,0,3,2,NULL
3108,level badges,2,1,3,34,0,0,3,12,NULL
3108,level badges,2,2,4,92,0,0,8,15,NULL
3108,level badges,2,3,7,122,4,0,11,22,NULL
3108,level badges,2,4,6,131,3,0,11,14,OPT-OUT
3108,level badges,2,5,11,296,6,0,29,27,NULL
3108,level badges,2,6,7,212,6,0,16,36,OPT-OUT
3108,level badges,2,7,1,152,0,0,4,6,OPT-OUT
3108,level badges,3,1,1,14,0,0,1,2,NULL
3108,level badges,3,2,3,103,1,0,9,11,NULL
3108,level badges,3,3,2,8,1,0,0,1,OPT-OUT
3109,no badges,1,1,1,10,0,0,0,1,NULL
3109,no badges,1,2,1,15,0,0,0,2,NULL
3109,no badges,1,3,1,15,0,0,0,5,NULL
3109,no badges,1,4,1,17,0,0,1,3,NULL
3109,no badges,1,5,3,89,2,0,4,5,NULL
3109,no badges,1,6,2,40,1,0,3,4,NULL
3109,no badges,1,7,4,135,2,0,9,5,NULL
